{'elevation': 19.0, 'canting': 7.0, 'aspect_ratio_func': 'dsr_thurai_2007', 'K2': 0.9038123755741299, 'frequency': 35.5, 'n': (4.927401031202501+2.7338292434245637j), 'wl': 8.444857971830986, 'prefactor': 0.05438238468879906}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
7.27,13.135095880119312,3.014400013076755,121.55527914628351,8029.060174866048,-0.8837348260950054,0.5796792964551106
7.28,13.447596945131915,3.018710396389349,121.86527828918832,8095.553058880687,-0.8875800575338775,0.5790592966471679
7.29,13.763195531167371,3.0288406184922922,122.17568402504891,8162.504196446404,-0.8914192232859842,0.5784392403850305
7.3,14.08166537632484,3.0447911531793976,122.48650963912635,8229.916110630165,-0.8952523442093535,0.577819125105
7.31,14.402786328002911,3.0665631041793215,122.79778048395139,8297.7913349033,-0.8990795640069895,0.5771989482335504
7.32,14.726329619659076,3.0941511727853688,123.10950399163276,8366.132413170091,-0.9029009120113058,0.5765787071873278
7.33,15.052067490097794,3.1275497774840924,123.42170576750189,8434.941899796342,-0.906716516028108,0.5759583993731504
7.34,15.379754886723477,3.166747512982008,123.73439787140983,8504.222359638063,-0.910526442536162,0.5753380221880079
7.35,15.70917034004626,3.2117304337051578,124.04760331438405,8573.976368070123,-0.9143309866096211,0.5747175730190626
7.36,16.04006409692156,3.2624783211069226,124.36133388388488,8644.206511014985,-0.9181301192609956,0.574097049243648
7.37,16.372206213021755,3.3189747922830617,124.675607675985,8714.915384971444,-0.9219241016373053,0.5734764482292704
7.38,16.70535288310342,3.381192208050495,124.99044721162882,8786.105597043455,-0.9257131766601315,0.572855767333608
7.39,17.039257386228062,3.4491008603780466,125.30586514039034,8857.779764968953,-0.9294974798071516,0.5722350039045104
7.4,17.373676317008414,3.5226712289857325,125.62187273987263,8929.940517148738,-0.9332772425648886,0.5716141552799999
7.41,17.708363104207276,3.601869691841217,125.93849254143637,9002.59049267537,-0.9370527768463821,0.5709932187882705
7.42,18.043071801577614,3.686655453837824,126.2557423622157,9075.732341362162,-0.9408242287042886,0.570372191747688
7.43,18.37755191304681,3.7769860633076062,126.57363594209734,9149.368723772139,-0.9445920562421768,0.5697510714667906
7.4399999999999995,18.711555190938093,3.8728182958829764,126.89219244413427,9223.502311247099,-0.9483564663422934,0.569129855244288
7.45,19.04483067390755,3.9741038804443214,127.21142104436589,9298.13578593667,-0.9521177528748948,0.5685085403690625
7.46,19.377122813830553,4.080791025960652,127.5313388025082,9373.27184082741,-0.9558762309967205,0.5678871241201678
7.47,19.70819445996457,4.192823686567643,127.85196150585256,9448.913179771993,-0.9596322628271153,0.5672656037668306
7.4799999999999995,20.037786910002165,4.310143313835024,128.17330751659136,9525.062517518372,-0.9633862566996487,0.5666439765684479
7.49,20.36564725216218,4.4326926962681155,128.49538642420612,9601.722579739022,-0.9671385235567047,0.5660222397745904
7.5,20.6915234554651,4.560401939858524,128.8182126896384,9678.896103060184,-0.9708894378448878,0.5654003906249999
7.51,21.01517433566504,4.6932079916183636,129.1418004519298,9756.585835091211,-0.9746394286474453,0.5647784263495905
7.52,21.336348487626367,4.831040012302648,129.46616675989915,9834.794534453893,-0.9783888871665194,0.564156344168448
7.53,21.654790677820685,4.973822090126509,129.79132000472103,9913.524970811844,-0.9821382800441265,0.5635341412918304
7.54,21.970262506191393,5.121482113799401,130.1172712612202,9992.779924899914,-0.9858879836443355,0.5629118149201681
7.55,22.282510796186564,5.273935518085809,130.4440375009232,10072.562188553691,-0.9896384843122675,0.5622893622440625
7.56,22.59130530677164,5.431110456917955,130.77162548817296,10152.874564738966,-0.993390146988365,0.5616667804442881
7.57,22.896389558401648,5.592911734490272,131.1000507375379,10233.719867581303,-0.9971435593940563,0.5610440666917904
7.58,23.19752757792399,5.759259616583321,131.4293181348262,10315.100922395595,-1.0008991632101865,0.560421218147688
7.59,23.494491735568253,5.930065080858604,131.75944333003056,10397.020565715708,-1.0046573110786219,0.5597982319632705
7.6,23.787033277608394,6.105233494114194,132.0904316655239,10479.481645324131,-1.008418547670194,0.55917510528
7.61,24.07492942707732,6.284674432980045,132.4222909611735,10562.487020281687,-1.0121834551873854,0.5585518352295106
7.62,24.357942611677732,6.468291143951464,132.75503012143872,10646.039560957235,-1.0159524246290959,0.557928418933608
7.63,24.635852296394503,6.655980779524951,133.08866588107608,10730.142149057496,-1.0197260566224169,0.5573048535042704
7.64,24.908436236338833,6.847650053957683,133.42319004973572,10814.797677656841,-1.0235046942370098,0.5566811360436478
7.65,25.175471807236917,7.043195101907797,133.75861923070025,10900.009051227162,-1.0272889605020719,0.5560572636440625
7.66,25.43674822967063,7.2425098562569845,134.09495580766054,10985.779185667732,-1.031079305252861,0.5554332333880079
7.67,25.69204587571043,7.445488999129448,134.43220495588338,11072.111008335192,-1.0348763370546163,0.5548090423481504
7.68,25.94117174412628,7.6520315989348,134.77037271247534,11159.007458073493,-1.038680396478272,0.554184687587328
7.6899999999999995,26.183910636499355,7.862023941032839,135.1094655023689,11246.471485243905,-1.0424920750388655,0.5535601661585504
7.7,26.42007366996792,8.075355835928756,135.44948037102483,11334.506051755094,-1.04631184114036,0.5529354751049999
7.71,26.649467740808433,8.291924426819739,135.79042062899092,11423.114131093165,-1.0501403227507062,0.5523106114600305
7.72,26.87189878670751,8.511610358409541,136.1322922485033,11512.298708351856,-1.0539778044507793,0.5516855722471681
7.7299999999999995,27.087195430248087,8.734300760615236,136.47509747651236,11602.062780262659,-1.057824936321263,0.5510603544801104
7.74,27.295172103543482,8.959887615968544,136.8188300487727,11692.409355225052,-1.061682077568959,0.550434955162728
7.75,27.49566737501468,9.188254910895546,137.16349230614927,11783.34145333672,-1.0655497962486145,0.5498093712890626
7.76,27.688507406902502,9.419286539312434,137.50908410764706,11874.862106423878,-1.0694285345683254,0.5491835998433279
7.77,27.87354110614273,9.652869135009485,137.85561007641147,11966.974358071575,-1.073318787555001,0.5485576377999105
7.78,28.05061583252077,9.888890235815497,138.2030586336372,12059.681263654065,-1.0772208720083574,0.5479314821233678
7.79,28.21958822416625,10.127230050052749,138.55142673680697,12152.985890365193,-1.0811353033755564,0.5473051297684305
7.8,28.380320459283283,10.367782076754347,138.90071032432846,12246.89131724887,-1.0850624577668322,0.5466785776799999
7.81,28.532689609843104,10.61043128414312,139.25091374624,12341.400635229535,-1.0890027571800067,0.5460518227931506
7.82,28.67655648604081,10.85505471841275,139.60201791208,12436.516947142689,-1.0929565841267466,0.5454248620331279
7.83,28.811820905394146,11.10154974896099,139.95402911667176,12532.243367765423,-1.0969243187314137,0.5447976923153506
7.84,28.938361542449016,11.349801999340032,140.30692876471522,12628.583023847064,-1.100906245187542,0.5441703105454079
7.85,29.056088860531514,11.599698785945199,140.66072406903342,12725.539054139794,-1.1049028058396615,0.5435427136190626
7.86,29.164911410406383,11.851132263046805,141.01539179322322,12823.114609429322,-1.1089142224082054,0.542914898422248
7.87,29.26473240091113,12.103996170080352,141.37092931482815,12921.31285256559,-1.1129407538449396,0.5422868618310703
7.88,29.355494314515397,12.358181650230911,141.7273247212407,13020.13695849357,-1.116982697977867,0.541658600711808
7.89,29.437114121632685,12.613585745335836,142.0845684804522,13119.590114284023,-1.1210402557547015,0.5410301119209104
7.9,29.509543811276387,12.870111542037739,142.44264648910615,13219.675519164355,-1.1251137387639794,0.540401392305
7.91,29.572733447867112,13.12766011960844,142.80154898165227,13320.396384549464,-1.129203140204977,0.5397724387008704
7.92,29.626634190459967,13.386126074901286,143.16125795804842,13421.755934072686,-1.133308748279049,0.5391432479354881
7.93,29.62923564906357,14.011229219815077,143.40485061637474,13523.75740361673,-1.130001131312601,0.5385138168259905
7.94,29.657923900945708,14.269410276270333,143.76394089410306,13626.40404134468,-1.134024955481203,0.5378841421796879
7.95,29.67689727788162,14.527307280002537,144.12382355328984,13729.699107730992,-1.1380688160508967,0.5372542207940625
7.96,29.686142613791446,14.784767886975132,144.48448188018747,13833.645875592612,-1.1421332106147146,0.536624049456768
7.97,29.68565757096498,15.041636326469193,144.84591699812248,13938.247630120059,-1.1462184969277311,0.5359936249456305
7.9799999999999995,29.675424901168803,15.297753331167923,145.20810882839638,14043.507668908569,-1.1503252422004007,0.5353629440286479
7.99,29.65546773623037,15.552971791967936,145.57104312526891,14149.429301989308,-1.154453744497955,0.5347320034639905
8.0,29.625804095136612,15.807135202234491,145.9347179542543,14256.01585186054,-1.1586044472619288,0.5341008
8.01,29.586461445244794,16.0600955058925,146.29911324369561,14363.27065351897,-1.16277769962587,0.5334693303751904
8.02,29.537480944399274,16.311693141999587,146.66421579175852,14471.197054491,-1.166973806488006,0.5328375913182479
8.03,29.478901515148024,16.56177092809653,147.03001638947788,14579.79841486408,-1.171193218495838,0.5322055795480305
8.04,29.4107832148541,16.81018980599013,147.3964956857171,14689.078107318097,-1.1754362718052955,0.531573291773568
8.05,29.33319731187184,17.056796115428668,147.7636494095527,14799.039517156814,-1.1797032723929162,0.5309407246940623
8.06,29.246208011595982,17.301433099767895,148.1314518600718,14909.686042339254,-1.1839944694692137,0.530307874998888
8.07,29.14991040107607,17.5439601819731,148.49990033354626,15021.02109351132,-1.1883100964653253,0.5296747393675905
8.08,29.04439465692499,17.78421968129711,148.86897114780385,15133.048094037245,-1.192650681921969,0.5290413144698879
8.09,28.92974973455183,18.022073721353518,149.23865759588247,15245.77048003121,-1.1970162317041393,0.5284075969656705
8.1,28.80611030509472,18.257379846385255,149.60894467029536,15359.191700388945,-1.2014069527100888,0.527773583505
8.11,28.673582355095725,18.489977978868634,149.9798167379857,15473.315216819392,-1.205823294180127,0.5271392707281105
8.12,28.53229906534183,18.71974142700152,150.35125448868666,15588.144503876403,-1.2102652352123673,0.5265046552654079
8.13,28.382395967504987,18.94652330975576,150.7232473559106,15703.683048990497,-1.2147329929641744,0.5258697337374703
8.14,28.224023973406595,19.170177830545377,151.0957793404311,15819.934352500537,-1.2192269515909488,0.525234502755048
8.15,28.05733813964497,19.39058136488222,151.46884483532997,15936.901927685696,-1.2237470467780482,0.5245989589190624
8.16,27.882497436552608,19.60757763526999,151.8424153769709,16054.5893007972,-1.2282933931715942,0.5239630988206081
8.17,27.69968717348947,19.821051306588757,152.21648665735148,16173.000011090258,-1.232866233008766,0.5233269190409506
8.18,27.509070835838568,20.03086310125806,152.59104132523976,16292.137610855985,-1.2374656278797302,0.5226904161515279
8.19,27.310843634742955,20.236875284218126,152.96606405500168,16412.00566545337,-1.2420916353846725,0.5220535867139504
8.2,27.10520940916329,20.438965317891157,153.34154925535654,16532.607753341294,-1.246744371038747,0.52141642728
8.209999999999999,26.892362027192586,20.637003736462518,153.71747030822524,16653.947466110578,-1.251423771471118,0.5207789343916306
8.22,26.672525733487713,20.83087138817884,154.09382456061817,16776.028408516075,-1.2561299568561937,0.5201411045809679
8.23,26.445903713821192,21.02042965643331,154.47059267025605,16898.854198508743,-1.2608629437932741,0.5195029343703106
8.24,26.212747171314746,21.20558659565636,154.84776738982242,17022.42846726791,-1.265622566357314,0.518864420272128
8.25,25.973258474655708,21.3861977962686,155.22533069045795,17146.754859233402,-1.2704091641397137,0.5182255587890624
8.26,25.723662966128988,21.51934092987672,155.6013606645914,17271.83703213782,-1.275636380394896,0.517586346413928
8.27,25.472380902256926,21.689228304534204,155.9795538457599,17397.678657038818,-1.2804999742941379,0.5169467796297105
8.28,25.215543059510747,21.854243559792867,156.35809727716781,17524.283418351406,-1.2853915828495572,0.516306854909568
8.29,24.953395058690564,22.014254125404964,156.73697834945327,17651.655013880354,-1.290311137939874,0.5156665687168304
8.3,24.686217428360237,22.169175713615015,157.11618651246718,17779.79715485256,-1.295258665445559,0.5150259175049999
8.31,24.414282561926733,22.318905614035934,157.49571330314,17908.713565949463,-1.3002340725365682,0.5143848977177503
8.32,24.13785493752884,22.463341865378943,157.87554723454795,18038.407985339603,-1.3052373371807486,0.5137435057889279
8.33,23.857225462970987,22.602386574545154,158.25567851885975,18168.88416471107,-1.3102685296967962,0.5131017381425504
8.34,23.57268129707639,22.735964155121273,158.6361002029461,18300.145869304106,-1.3153275078880065,0.5124595911928079
8.35,23.28450385319904,22.863968012902912,159.01679600822007,18432.19687794366,-1.3204142910359542,0.5118170613440625
8.36,22.992990640235245,22.986315049258575,159.39777354359396,18565.040983072064,-1.3255288541512535,0.511174144990848
8.37,22.698455963092893,23.10293684224355,159.77901558312678,18698.681990781664,-1.330671012815317,0.5105308385178704
8.38,22.4011888944204,23.213746109188158,160.1605161667614,18833.123720847612,-1.335840744576028,0.5098871383000079
8.39,22.10148966007603,23.318660042920033,160.54227357275283,18968.37000676048,-1.3410381335131705,0.5092430407023105
8.4,21.799686640763056,23.417609313846203,160.92427854685488,19104.42469575921,-1.3462630327349667,0.50859854208
8.41,21.496076100335845,23.510531883938754,161.30652934566479,19241.29164886386,-1.3515152904900982,0.5079536387784706
8.42,21.1909757408062,23.59735500829064,161.6890234161114,19378.97474090848,-1.3567950334861107,0.5073083271332879
8.43,20.884701950898116,23.678012727794016,162.07175320497439,19517.477860574047,-1.3621020891231201,0.5066626034701905
8.44,20.57758329443325,23.752453384962298,162.45472360317993,19656.804910421386,-1.3674363259812174,0.5060164641050879
8.45,20.269922689635283,23.820616793769965,162.83792107351246,19796.959806924177,-1.37279797150311,0.5053699053440626
8.459999999999999,19.962047407643585,23.882454618804875,163.22135806430606,19937.946480501974,-1.3781866931136812,0.504722923483368
8.47,19.687528217224486,23.984319345437566,163.58139309747185,20079.76887555331,-1.3812492013270077,0.5040755148094305
8.48,19.381718796830306,24.036080582531703,163.96412402707728,20222.430950488684,-1.3865652264507728,0.5034276755988478
8.49,19.07671781083667,24.081523716114432,164.3470415483779,20365.936677763864,-1.3919017505422664,0.5027794021183905
