{'elevation': 19.0, 'canting': 7.0, 'aspect_ratio_func': 'dsr_thurai_2007', 'K2': 0.90778105579833, 'frequency': 35.5, 'n': (5.205429028358611+2.7778295107639392j), 'wl': 8.444857971830986, 'prefactor': 0.054621180151764676}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
7.13,9.253988596228467,3.728352313963416,116.69557881233904,7176.261542950483,-0.8166789637250731,0.5883547783560704
7.14,9.501081080207229,3.647786843424112,117.00155686670745,7236.862980712045,-0.8205974601584171,0.5877353052222479
7.15,9.75422922648087,3.5725859129562805,117.30768180912617,7297.8902874786445,-0.8245118315551211,0.5871158104940624
7.16,10.013264747889567,3.502800535463481,117.6139744929379,7359.34585408559,-0.8284217329652349,0.586496291745408
7.17,10.278017303382587,3.438478967872839,117.9204482186497,7421.232081420748,-0.8323268389292724,0.5858767465403505
7.18,10.548307075769777,3.379662841560465,118.22712093209114,7483.551380452661,-0.8362270757427606,0.5852571724331279
7.1899999999999995,10.823957788641582,3.3263963497931726,118.53399919163189,7546.306172258734,-0.8401221338610925,0.5846375669681505
7.2,11.104784959651369,3.278711631307493,118.84110682282633,7609.49888805345,-0.8440118645819219,0.5840179276800002
7.21,11.390592880528322,3.236647099214222,119.14845746252473,7673.131969216616,-0.8478961048473063,0.5833982520934304
7.22,11.681195109402234,3.200229760011389,119.456066072015,7737.207867321677,-0.8517746517157773,0.5827785377233681
7.2299999999999995,11.97639222618298,3.1694897918468747,119.76394731669667,7801.729044164044,-0.8556473949511412,0.5821587820749103
7.24,12.275976134737649,3.144448082389051,120.07212179204227,7866.697971789471,-0.8595142657339625,0.5815389826433279
7.25,12.579751928560187,3.1251258290848565,120.38060604827824,7932.117132522449,-0.8633749929869554,0.5809191369140625
7.26,12.887498473891208,3.1115380448032957,120.68941022541534,7997.98901899469,-0.8672297308205812,0.580299242362728
7.27,13.199010870205022,3.1037012839664233,120.99856262580934,8064.3161341736,-0.8710781831874851,0.5796792964551106
7.28,13.51406961612743,3.1016224012154305,121.30806963428459,8131.100991390831,-0.8749204009248184,0.5790592966471679
7.29,13.832449094729032,3.105305419528421,121.61795290032478,8198.346114370806,-0.8787565008599876,0.5784392403850305
7.3,14.153936247380068,3.11475643639203,121.92822943478447,8266.05403725939,-0.8825861723453312,0.577819125105
7.31,14.47829592202853,3.1299734899862544,122.2389164877959,8334.227304652497,-0.8864096092368494,0.5771989482335504
7.32,14.805305085757498,3.1509507097204144,122.55002940148631,8402.868471624808,-0.8902267986098256,0.5765787071873278
7.33,15.134728741486798,3.1776802121198857,122.86158539984235,8471.980103758457,-0.8940377570612263,0.5759583993731504
7.34,15.466327804188259,3.2101491407045266,123.17360959100337,8541.564777171852,-0.8978425623632058,0.5753380221880079
7.35,15.799869358269278,3.248341196675867,123.48610713169175,8611.62507854845,-0.9016412473941974,0.5747175730190626
7.36,16.135113800659116,3.292239481452987,123.79910363563384,8682.16360516561,-0.9054339068387512,0.574097049243648
7.37,16.471816654510636,3.3418201594755077,124.11261080086857,8753.18296492347,-0.9092206819502825,0.5734764482292704
7.38,16.809736655896273,3.397057383831077,124.42665267674856,8824.685776373895,-0.9130016593961178,0.572855767333608
7.39,17.14862405822641,3.45792040704973,124.74123577647214,8896.67466874942,-0.9167769552838888,0.5722350039045104
7.4,17.48823543028937,3.524375717375889,125.05638718022176,8969.152281992276,-0.9205468007581661,0.5716141552799999
7.41,17.828320826924767,3.596387303502444,125.37211607017957,9042.12126678339,-0.9243112584198255,0.5709932187882705
7.42,18.16862718422236,3.6739146032088783,125.68844063366531,9115.584284571521,-0.9280706197661034,0.570372191747688
7.43,18.50890120910474,3.7569122032287634,126.00538040696388,9189.544007602351,-0.9318250564362817,0.5697510714667906
7.4399999999999995,18.848899339683584,3.8453349175950793,126.32294208701755,9264.003118947654,-0.9355746137036691,0.569129855244288
7.45,19.18835840944425,3.9391303697341216,126.64115291582439,9338.9643125345,-0.9393197554197016,0.5685085403690625
7.46,19.52702796204981,4.038245213993452,126.96002404739609,9414.430293174462,-0.9430605423021206,0.5678871241201678
7.47,19.864656709606248,4.142622722714909,127.27956516379248,9490.403776592959,-0.9467972760176016,0.5672656037668306
7.4799999999999995,20.200989305309527,4.252201718839372,127.59979756199084,9566.887489458517,-0.9505301820054691,0.5666439765684479
7.49,20.535764045349637,4.366916554374887,127.92073023991384,9643.884169412166,-0.9542596022707338,0.5660222397745904
7.5,20.86873806111085,4.486703063281699,128.24237830031404,9721.39656509679,-0.9579857287123924,0.5654003906249999
7.51,21.19965502918797,4.611490766615418,128.56476136567227,9799.427436186617,-0.9617088729338408,0.5647784263495905
7.52,21.52825249748247,4.741204461419916,128.88788251757734,9877.979553416666,-0.9654294054797092,0.564156344168448
7.53,21.854283489214296,4.8757708476102755,129.21176345721923,9957.05569861227,-0.969147623228107,0.5635341412918304
7.54,22.177509106536824,5.015108481146341,129.53641212061888,10036.65866471861,-0.9728637320213708,0.5629118149201681
7.55,22.49765623064622,5.159135167388891,129.8618420173592,10116.791255830343,-0.9765781059726016,0.5622893622440625
7.56,22.814497561193516,5.307770690239702,130.18805987979277,10197.45628722121,-0.9802909659062465,0.5616667804442881
7.57,23.12777466297118,5.460923280146064,130.51507889002568,10278.656585373727,-0.9840028577800503,0.5610440666917904
7.58,23.437253217788317,5.61850565331642,130.84291140703263,10360.394988008864,-0.9877139313000275,0.560421218147688
7.59,23.74267434237581,5.780422126983564,131.17156395667922,10442.674344115838,-0.9914246591401522,0.5597982319632705
7.6,24.04381326279076,5.946584349666363,131.50104353753454,10525.49751398188,-0.9951352894326401,0.55917510528
7.61,24.340428236162822,6.116889602188863,131.8313676771701,10608.867369222067,-0.9988461317430533,0.5585518352295106
7.62,24.632280652383198,6.291240919111935,132.1625308289936,10692.786792809182,-1.002557604246944,0.557928418933608
7.63,24.919145284721747,6.469536154315236,132.49455269510523,10777.258679103647,-1.0062699820568313,0.5573048535042704
7.64,25.20079366454257,6.651675066223967,132.8274366830727,10862.285933883448,-1.0099836175797514,0.5566811360436478
7.65,25.477003206101983,6.8375485316863385,133.1611853293443,10947.871474374142,-1.0136988152787247,0.5560572636440625
7.66,25.747543077032365,7.027050307857702,133.49579707660197,11034.01822927885,-1.0174159757207866,0.5554332333880079
7.67,26.143539307893693,7.726169713000722,133.77236855993587,11120.729138808361,-1.0180918089559992,0.5548090423481504
7.68,26.403697140399892,7.940984060990201,134.1075782070387,11208.007154711222,-1.0217661215307492,0.554184687587328
7.6899999999999995,26.65746687401784,8.159506334027194,134.44369547968878,11295.85524030387,-1.0254458392282373,0.5535601661585504
7.7,26.904635638367328,8.381621604015592,134.78071953525787,11384.276370500842,-1.0291314632743078,0.5529354751049999
7.71,27.144993329449008,8.607205016144201,135.1186551341391,11473.273531844956,-1.0328234688408058,0.5523106114600305
7.72,27.37835041626344,8.836144960558597,135.45751169546705,11562.849722537623,-1.0365225340189987,0.5516855722471681
7.7299999999999995,27.60450163903844,9.06831344011169,135.79729492859158,11653.007952469121,-1.0402293342996705,0.5510603544801104
7.74,27.823260055431376,9.303594365189205,136.13799790676288,11743.751243248942,-1.0439443189636142,0.550434955162728
7.75,28.03443846861404,9.541851404939996,136.47963270803749,11835.082628236154,-1.0476681769262428,0.5498093712890626
7.76,28.21309989785512,9.733989647272356,136.8158198637577,11927.005152569855,-1.051153103471665,0.5491835998433279
7.77,28.4073640151631,9.974630469050421,137.15891567870028,12019.521873199612,-1.0548837730069986,0.5485576377999105
7.78,28.5934772150268,10.21768359756118,137.50292492789512,12112.63585891596,-1.0586245119029922,0.5479314821233678
7.79,28.771280857552245,10.463006602099531,137.84784315532158,12206.350190380932,-1.0623759376733597,0.5473051297684305
7.8,28.940612869378537,10.710450411016696,138.19367325681517,12300.667960158655,-1.0661386332066223,0.5466785776799999
7.81,29.10134201011169,10.959884071530226,138.54041155634619,12395.592272745951,-1.06991322198734,0.5460518227931506
7.82,29.253300855005033,11.211153271481143,138.88806235569697,12491.126244603018,-1.073700149356526,0.5454248620331279
7.83,29.39637353738474,11.464112590516862,139.23660994094163,12587.273004184064,-1.0775001861786726,0.5447976923153506
7.84,29.53042584967337,11.718615436503326,139.58606051241372,12684.035691968116,-1.0813137567093905,0.5441703105454079
7.85,29.655335913253825,11.97451313322129,139.93641171970887,12781.417460489749,-1.085141426017254,0.5435427136190626
7.86,29.77099820952563,12.231658007366187,140.2876536682609,12879.42147436992,-1.0889838678868369,0.542914898422248
7.87,29.87730695686341,12.489891699437768,140.63978231340272,12978.05091034678,-1.0928416197967608,0.5422868618310703
7.88,29.974157458629247,12.74907191918809,140.9927950073155,13077.308957306626,-1.0967152155587316,0.541658600711808
7.89,30.061478501167873,13.009044188055462,141.34668096669432,13177.198816314789,-1.1006051973080053,0.5410301119209104
7.9,30.139176308834646,13.269651701234302,141.7014409434825,13277.723700646626,-1.1045120716869343,0.540401392305
7.91,30.207177341229457,13.530743595373087,142.0570576232512,13378.886835818497,-1.1084364517366043,0.5397724387008704
7.92,30.265435348032735,13.792163888165582,142.4135319789625,13480.691459618856,-1.112378855576959,0.5391432479354881
7.93,30.313878367940745,14.053758148369756,142.77085047891228,13583.140822139318,-1.1163397480336772,0.5385138168259905
7.94,30.352478283792266,14.315375438435733,143.12900803347742,13686.238185805794,-1.1203197445986128,0.5378841421796879
7.95,30.381187875365605,14.576855567990709,143.48799511552747,13789.986825409627,-1.1243192472728378,0.5372542207940625
7.96,30.399976702289457,14.838040479963482,143.84779814055744,13894.39002813885,-1.1283387543643122,0.536624049456768
7.97,30.408836191746794,15.098786025123854,144.20841432293784,13999.451093609394,-1.1323787596164967,0.5359936249456305
7.9799999999999995,30.40775251951098,15.358929775757673,144.56982821770188,14105.17333389639,-1.136439669776625,0.5353629440286479
7.99,30.396730762907836,15.61832342218852,144.93202929637158,14211.56007356549,-1.140522058903742,0.5347320034639905
8.0,30.375772832640074,15.8768002887908,145.2950096606927,14318.6146497042,-1.1446264154017214,0.5341008
8.01,30.34490533382988,16.134221517942652,145.6587582215372,14426.34041195334,-1.14875292639069,0.5334693303751904
8.02,30.30415417382434,16.39041759649586,146.023256662689,14534.74072253845,-1.1529022625834269,0.5328375913182479
8.03,30.253552012633033,16.64524688317452,146.3884946583733,14643.818956301277,-1.157074603416816,0.5322055795480305
8.04,30.193146874431893,16.898550286349227,146.75446574043534,14753.57850073129,-1.1612705406092112,0.531573291773568
8.05,30.12300898933024,17.150186485099177,147.12115244686348,14864.022755997274,-1.165490353872068,0.5309407246940623
8.06,30.043192215050475,17.39998885606524,147.48854351165892,14975.155134978837,-1.1697343216126297,0.530307874998888
8.07,29.95376826039188,17.64782159087436,147.85662627456858,15086.979063298182,-1.1740029917293273,0.5296747393675905
8.08,29.854839757529415,17.893526437715167,148.2253872995312,15199.497979351689,-1.1782964975248313,0.5290413144698879
8.09,29.7464809064863,18.136956429056184,148.59481375877274,15312.715334341661,-1.1826152051587484,0.5284075969656705
8.1,29.61885067364088,18.329588710211816,148.9609479562284,15426.63459230809,-1.1870605489330341,0.527773583505
8.11,29.491781566593296,18.565975943563018,149.3314977222999,15541.259230160433,-1.1914414867001928,0.5271392707281105
8.12,29.355628763094998,18.799595833403487,149.70266726326832,15656.59273770946,-1.195849336508721,0.5265046552654079
8.13,29.21052966303158,19.030295765838968,150.0744366662991,15772.638617699151,-1.2002843879067673,0.5258697337374703
8.14,29.05663011768309,19.257946276806667,150.44680037884015,15889.400385838519,-1.2047469738781194,0.525234502755048
8.15,28.894074732251344,19.482396272770064,150.81973663224073,16006.881570833695,-1.209237297402946,0.5245989589190624
8.16,28.72302524192264,19.703516954067055,151.19323268107644,16125.085714419834,-1.2137556339481006,0.5239630988206081
8.17,28.54364076641911,19.92116150258391,151.5672767625861,16244.016371393169,-1.2183023425466382,0.5233269190409506
8.18,28.35610596074706,20.135205553135357,151.94185663018797,16363.677109643084,-1.2228776085889368,0.5226904161515279
8.19,28.16060499003498,20.345515022420187,152.31695481004937,16484.071510184218,-1.2274816312270924,0.5220535867139504
8.2,27.95731951608081,20.55195834476283,152.69255960982326,16605.203167188625,-1.232114670525576,0.52141642728
8.209999999999999,27.74647082610266,20.75440729165065,153.0686622620969,16727.075688017954,-1.2367769201411125,0.5207789343916306
8.22,27.52824275659232,20.952733612924153,153.4452413738395,16849.692693255707,-1.2414686062766274,0.5201411045809679
8.23,27.30288134547384,21.146819322335073,153.8222909163322,16973.05781673942,-1.2461898224499222,0.5195029343703106
8.24,27.070584416248746,21.33653917127275,154.1997962279919,17097.174705593083,-1.2509409188620737,0.518864420272128
8.25,26.831588104101005,21.521778503997506,154.57774068607472,17222.047020259433,-1.255721920565467,0.5182255587890624
8.26,26.58613606706896,21.702416038385365,154.9561216407701,17347.67843453233,-1.2605330866587814,0.517586346413928
8.27,26.334473804508406,21.87833802604037,155.33492474232054,17474.0726355892,-1.2653746211889247,0.5169467796297105
8.28,26.076858065505984,22.049443285292682,155.71413573107287,17601.233324023488,-1.27024649319838,0.516306854909568
8.29,25.834531333808528,22.210429881208405,156.07222087362075,17729.164213877186,-1.2733530304211318,0.5156665687168304
8.3,25.566971186088576,22.371504969586773,156.45109480394436,17857.869032673363,-1.2781874744628758,0.5150259175049999
8.31,25.294294709024605,22.52743673660359,156.83029557497318,17987.35152144869,-1.2830475621480948,0.5143848977177503
8.32,25.01679802997101,22.678133047666446,157.209803119581,18117.61543478617,-1.2879331727931922,0.5137435057889279
8.33,24.73474608517877,22.823493584030118,157.58961236606575,18248.66454084773,-1.2928442074413038,0.5131017381425504
8.34,24.448437135006674,22.96341460053834,157.96971779092837,18380.50262140694,-1.2977803693451566,0.5124595911928079
8.35,24.15816631050847,23.09782817039497,158.35009528929103,18513.133471881745,-1.3027417301511697,0.5118170613440625
8.36,23.864226605300566,23.22663867560554,158.73074600608152,18646.56090136725,-1.3077279516738276,0.511174144990848
8.37,23.566928892717698,23.34975165254773,159.11166014939428,18780.788732668534,-1.3127387733504416,0.5105308385178704
8.38,23.266574981612997,23.46709364894311,159.4928235074231,18915.82080233354,-1.3177741773988159,0.5098871383000079
8.39,22.963474833197193,23.578587888390967,159.87422892619276,19051.66096068587,-1.322833802341156,0.5092430407023105
8.4,22.657946918504706,23.684150574763297,160.25587172994827,19188.313071857865,-1.3279174261441273,0.50859854208
8.41,22.35030880565551,23.783714149506576,160.63774379845933,19325.78101382349,-1.3330249797789349,0.5079536387784706
8.42,22.04087330473829,23.877218102506433,161.01983986229214,19464.06867843137,-1.3381559919906891,0.5073083271332879
8.43,21.729969532461002,23.96458483778948,161.40215235174983,19603.179971437843,-1.3433103327045732,0.5066626034701905
8.44,21.417926875766398,24.04576046285135,161.7846803708676,19743.118812540055,-1.3484877323067563,0.5060164641050879
8.45,21.105059950983595,24.12068468884023,162.16741099468226,19883.8891354091,-1.3536879081532616,0.5053699053440626
8.459999999999999,20.79171175410387,24.189306014027956,162.5503477437753,20025.49488772318,-1.358910522226097,0.504722923483368
8.47,20.4782064635636,24.251563607725824,162.9334877931171,20167.940031200847,-1.3641554142983896,0.5040755148094305
8.48,20.164864360967275,24.30742625311939,163.31682270824254,20311.228541634162,-1.3694222421117817,0.5034276755988478
8.49,19.852038569955752,24.356828346603614,163.70035551685405,20455.364408922127,-1.3747107586492326,0.5027794021183905
